species_name,trait_class,trait_name,standard_name,method_name,model_name,value,value_type,precision,precision_type,sample_size,sex,location,reference_doi
species_944,Growth,,,,,0.28,,,,66,,Gulf of California,
species_944,Growth,,,,,0.142,,,,322,,Gulf of California,
species_944,Growth,,,,,-2.38,,,,256,,Gulf of California,
species_944,Growth,,,,,-1.35,,,,66,,Gulf of California,
species_944,Growth,,,,,-2.361,,,,322,,Gulf of California,
species_944,Relationships,,,,,9.0e-06,,,,555,,Gulf of California,
species_944,Relationships,,,,,3.335,,,,555,,Gulf of California,
species_944,Relationships,,,,,6.0e-06,,,,186,,Gulf of California,
species_944,Relationships,,,,,2.85,,,,186,,Gulf of California,
species_944,Relationships,,,,,9.0e-06,,,,741,,Gulf of California,
species_944,Relationships,,,,,3.322,,,,741,,Gulf of California,
species_944,Length,,,,,68,raw_value,,,176,,Baja California peninsula,
species_944,Length,,,,,64.39,raw_value,,,192,,Baja California peninsula,
species_944,Length,,,,,65,raw_value,,,176,,Baja California peninsula,
species_944,Length,,,,,61.5,raw_value,,,192,,Baja California peninsula,
species_944,Length,,,,,72,raw_value,,,192,,Baja California peninsula,
species_944,Length,,,,,26.7,raw_value,,,,,Baja California peninsula,
species_944,Reproduction,,,,,35,raw_value,,,192,,Baja California peninsula,
species_944,Reproduction,,,,,75,raw_value,,,192,,Baja California peninsula,
species_944,Reproduction,,,,,10,raw_value,,,192,,Baja California peninsula,
species_944,Reproduction,,,,,12.5,mean,1,range,192,,Baja California peninsula,
species_944,Reproduction,,,,,10,mean,2,range,192,,Baja California peninsula,
species_944,Reproduction,,,,,1.1:1,raw_value,,,192,,Baja California peninsula,
species_944,Reproduction,,,,,1,raw_value,,,192,,Baja California peninsula,
species_944,Length,,,,,65,raw_value,,,,,Baja California peninsula,
species_944,Length,,,,,65.7,mean,7.45,standard deviation,284,,Baja California peninsula,
species_944,Length,,,,,63.5,mean,6.03,standard deviation,401,,Baja California peninsula,
species_944,Length,,,,,25.5,raw_value,,,41,,Baja California peninsula,
species_944,Length,,,,,35.2,raw_value,,,,,Baja California peninsula,
species_944,Reproduction,,,,,20,raw_value,,,284,,Baja California peninsula,
species_944,Reproduction,,,,,11,raw_value,,,284,,Baja California peninsula,
species_944,Reproduction,,,,,May-August,,,,284,,Baja California peninsula,
species_944,Reproduction,,,,,9,mean,5.021,standard deviation,284,,Baja California peninsula,
species_944,Reproduction,,,,,9,mean,1,range,284,,Baja California peninsula,
species_944,Reproduction,,,,,1.05:1,,,,,,Baja California peninsula,
species_944,Reproduction,,,,,1,,,,284,,Baja California peninsula,
species_579,,,,,,,,,,,,,
species_579,Length,,,,,240,max,,,1,,Gulf of Papua,
species_583,,,,,,,,,,,,,
species_583,,,,,,,,,,,,,
species_583,,,,,,,,,,,,,
species_583,,,,,,,,,,,,,
species_583,Relationships,,,,,0.004,raw_value,,,491,,Gulf of California,
species_583,Relationships,,,,,2.968,raw_value,,,491,,Gulf of California,
species_583,Relationships,,,,,0.004,raw_value,,,683,,Gulf of California,
species_583,Relationships,,,,,2.924,raw_value,,,683,,Gulf of California,
species_590,,,,,,,,,,,,,
species_590,,,,,,,,,,,,,
species_590,,,,,,,,,,,,,
species_590,,,,,,,,,,,,,
species_590,,,,,,,,,,,,,
species_590,,,,,,,,,,,,,
species_590,,,,,,,,,,,,,
species_590,,,,,,,,,,,,,
species_590,,,,,,,,,,,,,
species_590,,,,,,,,,,,,,
species_590,,,,,,,,,,,,,
species_590,Length,,,,,65,raw_value,,,209,,Gulf of Tehuantepec,
species_590,Length,,,,,47.7,raw_value,,,192,,Gulf of Tehuantepec,
species_590,Length,,,,,14,raw_value,,,51,,Gulf of Tehuantepec,
species_590,Reproduction,,,,,1,min,1,range,66,,Gulf of Tehuantepec,
species_590,Length,,,,,80.4,raw_value,,,78,,Bahia Almejas-Baja California peninsula,
species_590,Length,,,,,79.2,raw_value,,,41,,Bahia Almejas-Baja California peninsula,
species_590,Length,,,,,75,raw_value,,,78,,Bahia Almejas-Baja California peninsula,
species_590,Length,,,,,75,raw_value,,,41,,Bahia Almejas-Baja California peninsula,
species_590,Length,,,,,30.5,raw_value,,,119,,Bahia Almejas-Baja California peninsula,
species_590,Reproduction,,,,,11,raw_value,,,31,,Bahia Almejas-Baja California peninsula,
species_590,Reproduction,,,,,1,raw_value,,,41,,Bahia Almejas-Baja California peninsula,
species_561,,,,,,,,,,,,,
species_561,Length,,,,,165,max,,,1,,Gulf of Papua,
species_606,,,,,,,,,,,,,
species_606,,,,,,,,,,,,,
species_606,,,,,,,,,,,,,
species_606,,,,,,,,,,,,,
species_606,,,,,,,,,,,,,
species_606,,,,,,,,,,,,,
species_606,,,,,,,,,,,,,
species_606,,,,,,,,,,,,,
species_606,,,,,,,,,,,,,
species_606,,,,,,,,,,,,,
species_606,,,,,,,,,,,,,
species_606,,,,,,,,,,,,,
species_606,,,,,,,,,,,,,
species_606,,,,,,,,,,,,,
species_606,,,,,,,,,,,,,
species_606,,,,,,,,,,,,,
species_606,,,,,,,,,,,,,
species_606,,,,,,,,,,,,,
species_606,,,,,,,,,,,,,
species_606,,,,,,,,,,,,,
species_606,,,,,,,,,,,,,
species_606,,,,,,,,,,,,,
species_606,,,,,,,,,,,,,
species_606,,,,,,,,,,,,,
species_606,,,,,,,,,,,,,
species_606,,,,,,,,,,,,,
species_606,,,,,,,,,,,,,
species_606,,,,,,,,,,,,,
species_606,,,,,,,,,,,,,
species_606,,,,,,,,,,,,,
species_606,,,,,,,,,,,,,
species_606,,,,,,,,,,,,,
species_606,,,,,,,,,,,,,
species_606,,,,,,,,,,,,,
species_606,,,,,,,,,,,,,
species_606,,,,,,,,,,,,,
species_606,,,,,,,,,,,,,
species_606,,,,,,,,,,,,,
species_606,,,,,,,,,,,,,
species_606,,,,,,,,,,,,,
species_606,,,,,,,,,,,,,
species_606,,,,,,,,,,,,,
species_606,Length,,,,,69.2,mean,66.974,95% Confidence Interval,226,,Gulf of California,
species_606,Length,,,,,64,mean,63.17,95% Confidence Interval,321,,Gulf of California,
species_606,Length,,,,,66.5,raw_value,,,226,,Gulf of California,
species_606,Length,,,,,58.2,raw_value,,,321,,Gulf of California,
species_606,Length,,,,,75,raw_value,,,226,,Gulf of California,
species_606,Length,,,,,64,raw_value,,,195,,Gulf of California,
species_606,Length,,,,,18.7,raw_value,,,547,,Gulf of California,
species_606,Length,,,,,69,mean,68.12,95% Confidence Interval,226,,Gulf of California,
species_606,Length,,,,,64,mean,62.32,95% Confidence Interval,287,,Gulf of California,
species_606,Length,,,,,66.5,raw_value,,,226,,Gulf of California,
species_606,Length,,,,,58,raw_value,,,287,,Gulf of California,
species_606,Length,,,,,75,raw_value,,,226,,Gulf of California,
species_606,Length,,,,,64,raw_value,,,513,,Gulf of California,
species_606,Length,,,,,18.7,raw_value,,,,,Gulf of California,
species_606,Reproduction,,,,,40,,,,226,,Gulf of California,
species_606,Reproduction,,,,,35,,,,226,,Gulf of California,
species_606,Reproduction,,,,,80,,,,226,,Gulf of California,
species_606,Reproduction,,,,,7.15,mean,1,range,195,,Gulf of California,
species_606,Reproduction,,,,,35,raw_value,,,226,,Gulf of California,
species_606,Reproduction,,,,,80,raw_value,,,226,,Gulf of California,
species_606,Reproduction,,,,,40,raw_value,,,226,,Gulf of California,
species_606,Reproduction,,,,,5,,,,81,,Gulf of California,
species_606,Reproduction,,,,,7,mean,2,range,81,,Gulf of California,
species_606,Reproduction,,,,,7,mean,3,standard deviation,81,,Gulf of California,
species_606,Reproduction,,,,,7.15,mean,2.9,standard deviation,195,,Gulf of California,
species_606,Reproduction,,,,,1,,,,81,,Gulf of California,
species_606,Growth,,,,,100.71,raw_value,,,83,,Baja California peninsula,
species_606,Growth,,,,,103.86,raw_value,,,83,,Baja California peninsula,
species_606,Growth,,,,,98.26,raw_value,,,83,,Baja California peninsula,
species_606,Growth,,,,,89.78,raw_value,,,153,,Baja California peninsula,
species_606,Growth,,,,,91.52,raw_value,,,153,,Baja California peninsula,
species_606,Growth,,,,,87.75,raw_value,,,153,,Baja California peninsula,
species_606,Growth,,,,,-14,raw_value,,,83,,Baja California peninsula,
species_606,Growth,,,,,0.12,raw_value,,,83,,Baja California peninsula,
species_606,Growth,,,,,0.19,raw_value,,,83,,Baja California peninsula,
species_606,Growth,,,,,0.17,raw_value,,,153,,Baja California peninsula,
species_606,Growth,,,,,0.15,raw_value,,,153,,Baja California peninsula,
species_606,Growth,,,,,0.23,raw_value,,,153,,Baja California peninsula,
species_606,Age,,,,,9,,,,83,,Baja California peninsula,
species_606,Age,,,,,7,,,,153,,Baja California peninsula,
species_606,Growth,,,,,-0.39,raw_value,,,83,,Baja California peninsula,
species_606,Growth,,,,,-0.65,raw_value,,,153,,Baja California peninsula,
species_632,,,,,,,,,,,,,
species_632,,,,,,,,,,,,,
species_632,,,,,,,,,,,,,
species_632,,,,,,,,,,,,,
species_632,,,,,,,,,,,,,
species_632,,,,,,,,,,,,,
species_632,,,,,,,,,,,,,
species_632,,,,,,,,,,,,,
species_632,,,,,,,,,,,,,
species_632,,,,,,,,,,,,,
species_632,,,,,,,,,,,,,
species_632,,,,,,,,,,,,,
species_632,,,,,,,,,,,,,
species_632,,,,,,,,,,,,,
species_632,,,,,,,,,,,,,
species_632,,,,,,,,,,,,,
species_632,,,,,,,,,,,,,
species_632,,,,,,,,,,,,,
species_632,,,,,,,,,,,,,
species_632,,,,,,,,,,,,,
species_632,,,,,,,,,,,,,
species_632,,,,,,,,,,,,,
species_632,,,,,,,,,,,,,
species_632,,,,,,,,,,,,,
species_632,,,,,,,,,,,,,
species_632,,,,,,,,,,,,,
species_632,,,,,,,,,,,,,
species_632,,,,,,,,,,,,,
species_632,,,,,,,,,,,,,
species_632,,,,,,,,,,,,,
species_632,,,,,,,,,,,,,
species_632,Growth,,,,,69.8,raw_value,,,248,,Gulf of California,
species_632,Growth,,,,,73.5,raw_value,,,248,,Gulf of California,
species_632,Growth,,,,,69.4,raw_value,,,248,,Gulf of California,
species_632,Growth,,,,,82.1,raw_value,,,248,,Gulf of California,
species_632,Growth,,,,,55.92,raw_value,,,44,,Gulf of California,
species_632,Growth,,,,,58.31,raw_value,,,44,,Gulf of California,
species_632,Growth,,,,,53.85,raw_value,,,44,,Gulf of California,
species_632,Growth,,,,,62.29,raw_value,,,44,,Gulf of California,
species_632,Growth,,,,,0.44,raw_value,,,248,,Gulf of California,
species_632,Growth,,,,,0.3,raw_value,,,248,,Gulf of California,
species_632,Growth,,,,,0.31,raw_value,,,248,,Gulf of California,
species_632,Growth,,,,,0.17,raw_value,,,248,,Gulf of California,
species_632,Growth,,,,,0.71,raw_value,,,44,,Gulf of California,
species_632,Growth,,,,,0.51,raw_value,,,44,,Gulf of California,
species_632,Growth,,,,,0.71,raw_value,,,44,,Gulf of California,
species_632,Growth,,,,,0.32,raw_value,,,44,,Gulf of California,
species_632,Growth,,,,,1.5,raw_value,,,248,,Gulf of California,
species_632,Growth,,,,,0.46,raw_value,,,248,,Gulf of California,
species_632,Growth,,,,,-1.99,raw_value,,,248,,Gulf of California,
species_632,Growth,,,,,0.28,raw_value,,,44,,Gulf of California,
species_632,Growth,,,,,-0.35,raw_value,,,44,,Gulf of California,
species_632,Growth,,,,,-1.59,raw_value,,,44,,Gulf of California,
species_632,Relationships,,,,,0.025,mean,0.006,95% Confidence Interval,248,,Gulf of California,
species_632,Relationships,,,,,2.8,mean,2.676,95% Confidence Interval,248,,Gulf of California,
species_632,Relationships,,,,,0.122,mean,0.014,95% Confidence Interval,44,,Gulf of California,
species_632,Relationships,,,,,2.35,mean,1.802,95% Confidence Interval,44,,Gulf of California,
species_632,Relationships,,,,,0.009,mean,0.006,95% Confidence Interval,290,,"Espíritu Santo Island, La Paz Bay, BCS, Mexico",
species_632,Relationships,,,,,3.05,mean,2.955,95% Confidence Interval,290,,"Espíritu Santo Island, La Paz Bay, BCS, Mexico",
species_632,Length,,,,,84,max,,,1,,"Espíritu Santo Island, La Paz Bay, BCS, Mexico",
species_632,Relationships,,,,,0.025,mean,0.006,95% Confidence Interval,248,,"Espíritu Santo Island, La Paz Bay, BCS, Mexico",
species_632,Relationships,,,,,2.8,mean,2.676,95% Confidence Interval,248,,"Espíritu Santo Island, La Paz Bay, BCS, Mexico",
species_691,,,,,,,,,,,,,
species_691,,,,,,,,,,,,,
species_691,,,,,,,,,,,,,
species_691,,,,,,,,,,,,,
species_691,,,,,,,,,,,,,
species_691,,,,,,,,,,,,,
species_691,Length,,,,,215,max,,,1,,Indonesia,
species_691,Length,,,,,251.7,max,,,1,,Indonesia,
species_691,Length,,,,,205,min,,range,4,,Indonesia,
species_691,Reproduction,,,,,4,raw_value,,,1,,Indonesia,
species_691,Length,,,,,83,raw_value,,,,,Indonesia,
species_691,Length,,,,,244,raw_value,,,1,,Indonesia,
species_693,,,,,,,,,,,,,
species_693,,,,,,,,,,,,,
species_693,,,,,,,,,,,,,
species_693,,,,,,,,,,,,,
species_693,,,,,,,,,,,,,
species_693,,,,,,,,,,,,,
species_693,,,,,,,,,,,,,
species_693,,,,,,,,,,,,,
species_693,,,,,,,,,,,,,
species_693,,,,,,,,,,,,,
species_693,,,,,,,,,,,,,
species_693,,,,,,,,,,,,,
species_693,,,,,,,,,,,,,
species_693,,,,,,,,,,,,,
species_693,,,,,,,,,,,,,
species_693,,,,,,,,,,,,,
species_693,,,,,,,,,,,,,
species_693,,,,,,,,,,,,,
species_693,,,,,,,,,,,,,
species_693,,,,,,,,,,,,,
species_693,,,,,,,,,,,,,
species_693,,,,,,,,,,,,,
species_693,,,,,,,,,,,,,
species_693,,,,,,,,,,,,,
species_693,,,,,,,,,,,,,
species_693,,,,,,,,,,,,,
species_693,,,,,,,,,,,,,
species_693,,,,,,,,,,,,,
species_693,,,,,,,,,,,,,
species_693,,,,,,,,,,,,,
species_693,,,,,,,,,,,,,
species_693,,,,,,,,,,,,,
species_693,,,,,,,,,,,,,
species_693,,,,,,,,,,,,,
species_693,,,,,,,,,,,,,
species_693,,,,,,,,,,,,,
species_693,,,,,,,,,,,,,
species_693,,,,,,,,,,,,,
species_693,,,,,,,,,,,,,
species_693,,,,,,,,,,,,,
species_693,,,,,,,,,,,,,
species_693,,,,,,,,,,,,,
species_693,,,,,,,,,,,,,
species_693,,,,,,,,,,,,,
species_693,,,,,,,,,,,,,
species_693,,,,,,,,,,,,,
species_693,,,,,,,,,,,,,
species_693,,,,,,,,,,,,,
species_693,,,,,,,,,,,,,
species_693,,,,,,,,,,,,,
species_693,,,,,,,,,,,,,
species_693,,,,,,,,,,,,,
species_693,,,,,,,,,,,,,
species_693,,,,,,,,,,,,,
species_693,,,,,,,,,,,,,
species_693,,,,,,,,,,,,,
species_693,,,,,,,,,,,,,
species_693,,,,,,,,,,,,,
species_693,,,,,,,,,,,,,
species_693,Ecological Role,,,,,Low,mean,,,,,Ningaloo Reef,
species_693,Ecological Role,,,,,High,mean,,,,,Ningaloo Reef,
species_693,Ecological Role,,,,,Medium,mean,,,,,Ningaloo Reef,
species_693,Ecological Role,,,,,High,mean,,,,,Ningaloo Reef,
species_693,Ecological Role,,,,,Medium,mean,,,,,Ningaloo Reef,
species_693,Ecological Role,,,,,High,mean,,,,,Ningaloo Reef,
species_693,Ecological Role,,,,,Medium,mean,,,,,Rowley/Scott Reefs,
species_693,Ecological Role,,,,,High,mean,,,,,Rowley/Scott Reefs,
species_693,Ecological Role,,,,,Medium,mean,,,,,Palmyra Atoll,
species_693,Ecological Role,,,,,Low,mean,,,,,Palmyra Atoll,
species_693,Ecological Role,,,,,Low,mean,,,,,Palmyra Atoll,
species_693,Ecological Role,,,,,Medium,mean,,,,,Palmyra Atoll,
species_693,Ecological Role,,,,,Medium,mean,,,,,Palmyra Atoll,
species_693,Ecological Role,,,,,Low,mean,,,,,Palmyra Atoll,
species_693,Ecological Role,,,,,Low,mean,,,,,Palmyra Atoll,
species_693,Ecological Role,,,,,Medium,mean,,,,,Palmyra Atoll,
species_693,Ecological Role,,,,,High,mean,,,,,Palmyra Atoll,
species_693,Ecological Role,,,,,High,mean,,,,,Palmyra Atoll,
species_693,Ecological Role,,,,,High,mean,,,,,Palmyra Atoll,
species_693,Ecological Role,,,,,High,mean,,,,,Palmyra Atoll,
species_693,Ecological Role,,,,,High,mean,,,,,Western Pacific Islands,
species_693,Ecological Role,,,,,High,mean,,,,,Western Pacific Islands,
species_693,Ecological Role,,,,,Low,mean,,,,,Great Barrier Reef,
species_693,Ecological Role,,,,,High,mean,,,,,Great Barrier Reef,
species_693,Ecological Role,,,,,Low,mean,,,,,Great Barrier Reef,
species_693,Ecological Role,,,,,High,mean,,,,,Great Barrier Reef,
species_693,Ecological Role,,,,,Low,mean,,,,,Great Barrier Reef,
species_693,Ecological Role,,,,,High,mean,,,,,Great Barrier Reef,
species_693,Ecological Role,,,,,Low,mean,,,,,Great Barrier Reef,
species_693,Ecological Role,,,,,High,mean,,,,,Great Barrier Reef,
species_693,Ecological Role,,,,,Medium,mean,,,,,Great Barrier Reef,
species_693,Ecological Role,,,,,Medium,mean,,,,,Great Barrier Reef,
species_693,Ecological Role,,,,,Low,mean,,,,,Great Barrier Reef,
species_693,Ecological Role,,,,,High,mean,,,,,Great Barrier Reef,
species_693,Ecological Role,,,,,High,mean,,,,,Rowley/Scott Reefs,
species_693,Ecological Role,,,,,Medium,mean,,,,,Rowley/Scott Reefs,
species_693,Ecological Role,,,,,Low,mean,,,,,Rowley/Scott Reefs,
species_693,Ecological Role,,,,,Low,mean,,,,,Rowley/Scott Reefs,
species_693,Ecological Role,,,,,High,mean,,,,,Rowley/Scott Reefs,
species_693,Ecological Role,,,,,Medium,mean,,,,,Rowley/Scott Reefs,
species_693,Ecological Role,,,,,Low,mean,,,,,Rowley/Scott Reefs,
species_693,Ecological Role,,,,,Low,mean,,,,,Rowley/Scott Reefs,
species_693,Ecological Role,,,,,High,mean,,,,,Rowley/Scott Reefs,
species_693,Ecological Role,,,,,Medium,mean,,,,,Rowley/Scott Reefs,
species_693,Ecological Role,,,,,Low,mean,,,,,Rowley/Scott Reefs,
species_693,Ecological Role,,,,,Low,mean,,,,,Rowley/Scott Reefs,
species_693,Ecological Role,,,,,High,mean,,,,,Palmyra Atoll,
species_693,Ecological Role,,,,,High,mean,,,,,Palmyra Atoll,
species_693,Length,,,,,182.5,max,,,1,,Indonesia,
species_693,Length,,,,,232,max,,,1,,Indonesia,
species_693,Length,,,,,179,min,,range,4,,Indonesia,
species_693,Reproduction,,,,,2,min,,range,4,,Indonesia,
species_693,Length,,,,,67,min,,range,220,,Indonesia,
species_693,Length,,,,,132.7,raw_value,131.7,95% Confidence Interval,127,,Indonesia,
species_693,Length,,,,,133,raw_value,,,127,,Indonesia,
species_693,Length,,,,,129.9,raw_value,,,120,,Indonesia,
species_693,Length,,,,,153.3,raw_value,,,120,,Indonesia,
species_693,Relationships,,,,,3.0e-07,raw_value,,,56,,Indonesia,
species_693,Relationships,,,,,3.425,raw_value,,,56,,Indonesia,
species_694,,,,,,,,,,,,,
species_694,Length,,,,,95,max,,,1,,Gulf of Papua,
species_695,,,,,,,,,,,,,
species_695,,,,,,,,,,,,,
species_695,,,,,,,,,,,,,
species_695,,,,,,,,,,,,,
species_695,,,,,,,,,,,,,
species_695,,,,,,,,,,,,,
species_695,,,,,,,,,,,,,
species_695,,,,,,,,,,,,,
species_695,Length,,,,,57.6,max,,,1,,"Sarawak, Malaysia & Singkawang, Indonesia",
species_695,Length,,,,,61.8,max,,,1,,"Sarawak, Malaysia & Singkawang, Indonesia",
species_695,Length,,,,,46.9,max,,,1,,"Dinghai, Chu Shan Island, China",
species_695,Length,,,,,37.3,max,,,7,,"Sarawak, Malaysia & Singkawang, Indonesia",
species_695,Length,,,,,61,min,,range,,,"Sarawak, Malaysia & Singkawang, Indonesia",
species_695,Reproduction,,,,,6,raw_value,,,,,"Sarawak, Malaysia & Singkawang, Indonesia",
species_695,Length,,,,,23.7,min,,range,2,,"Sarawak, Malaysia & Singkawang, Indonesia",
species_695,Length,,,,,54.8,raw_value,,,7,,"Sarawak, Malaysia & Singkawang, Indonesia",
species_696,,,,,,,,,,,,,
species_696,,,,,,,,,,,,,
species_696,,,,,,,,,,,,,
species_696,,,,,,,,,,,,,
species_696,,,,,,,,,,,,,
species_696,,,,,,,,,,,,,
species_696,,,,,,,,,,,,,
species_696,,,,,,,,,,,,,
species_696,,,,,,,,,,,,,
species_696,,,,,,,,,,,,,
species_696,,,,,,,,,,,,,
species_696,,,,,,,,,,,,,
species_696,,,,,,,,,,,,,
species_696,,,,,,,,,,,,,
species_696,,,,,,,,,,,,,
species_696,,,,,,,,,,,,,
species_696,,,,,,,,,,,,,
species_696,,,,,,,,,,,,,
species_696,,,,,,,,,,,,,
species_696,,,,,,,,,,,,,
species_696,,,,,,,,,,,,,
species_696,,,,,,,,,,,,,
species_696,,,,,,,,,,,,,
species_696,,,,,,,,,,,,,
species_696,,,,,,,,,,,,,
species_696,,,,,,,,,,,,,
species_696,,,,,,,,,,,,,
species_696,,,,,,,,,,,,,
species_696,,,,,,,,,,,,,
species_696,,,,,,,,,,,,,
species_696,,,,,,,,,,,,,
species_696,,,,,,,,,,,,,
species_696,,,,,,,,,,,,,
species_696,,,,,,,,,,,,,
species_696,,,,,,,,,,,,,
species_696,,,,,,,,,,,,,
species_696,,,,,,,,,,,,,
species_696,,,,,,,,,,,,,
species_696,,,,,,,,,,,,,
species_696,,,,,,,,,,,,,
species_696,,,,,,,,,,,,,
species_696,,,,,,,,,,,,,
species_696,,,,,,,,,,,,,
species_696,,,,,,,,,,,,,
species_696,,,,,,,,,,,,,
species_696,,,,,,,,,,,,,
species_696,,,,,,,,,,,,,
species_696,,,,,,,,,,,,,
species_696,,,,,,,,,,,,,
species_696,,,,,,,,,,,,,
species_696,,,,,,,,,,,,,
species_696,,,,,,,,,,,,,
